HYG_ID,Name,Code,X,Y,3D_X,3D_Y,3D_Z,Spectrum,AbsMag,ColorIndex,Habitable
118339,LHS 198,GJ 1073,492,275,2.84217,9.37004,8.429,k,12.8737048034,1.61,False
117961,LHS 2,GJ 1002,377,290,4.65686,0.13769,-0.61445,M5-5.5,15.3898581181,1.98,False
118241,LHS 20,GJ 1062,490,229,8.77373,12.3203,-3.06289,M2,12.0678750294,1.66,False
118372,LHS 205,GJ 1077,827,53,0.49469,2.59871,-12.74927,M1.5 V,11.3368061002,1.48,False
118380,LHS 207,GJ 3351,467,571,0.38926,3.99233,21.75721,m,16.6756921741,None,False
43987,LHS 2081,HIP 44115,591,525,-19.83126,19.98851,20.79188,K:,9.12955120191,1.447,False
18868,LHS 21,HIP 18915,510,81,7.35471,13.16367,10.66723,K1V...,7.17759125717,0.863,False
27014,LHS 210,HIP 27080,813,218,0.58574,8.67048,-24.06767,K0V,6.04977277523,0.76,False
118401,LHS 212,GJ 1087,514,287,0.12331,7.95746,0.74914,DAP9,14.5862865485,0.6,False
118404,LHS 213,GJ 3374 B,498,589,-0.02416,7.51797,18.75103,m,11.7830259947,1.59,False
118403,LHS 214,GJ 3373 A,498,589,-0.02585,7.51307,18.75299,k-m,11.3730259947,1.56,False
118279,LHS 22,GJ 1068,795,79,3.41308,6.59166,-10.05737,pec,13.095449935,1.93,False
48372,LHS 2205,HIP 48509,554,518,-13.55552,8.34212,19.48186,,10.016685665,1.51,True
33056,LHS 221,HIP 33142,480,315,-1.20984,5.03351,9.29113,M:,10.8761012343,1.552,True
118456,LHS 223,GJ 1093,513,302,-1.8766,7.07451,2.57204,m,15.3812645868,1.93,False
118460,LHS 224,GJ 3421,485,312,-1.52746,5.33766,7.29314,M4.5,13.4891237529,1.84,False
118683,LHS 2262,GJ 3600 A,537,507,-11.4498,4.97435,15.12035,k-m,12.0578508805,None,False
118684,LHS 2263,GJ 3601 B,537,507,-11.44936,4.97317,15.12108,m,12.2178508805,None,False
50928,LHS 2264,HIP 51073,713,395,-29.93138,12.99387,-10.58896,K:,8.24319279548,1.224,True
118485,LHS 231,GJ 3451,624,16,-9.04148,20.83877,9.36391,m,14.5079720461,1.6,False
118497,LHS 234,Gl 283  B,737,35,-3.60999,7.71712,-2.67082,m,16.6660901134,1.83,False
118502,LHS 239,GJ 1102 B,594,297,-7.8317,15.00901,2.14542,DC9,15.8194880801,1.3,False
118282,LHS 24,HD 26976,450,289,2.20178,4.48907,-0.668,DA4,11.0059564452,0.03,False
118501,LHS 240,GJ 1102 A,594,297,-7.83285,15.00855,2.14443,DC9,15.5294880801,1.1,False
38428,LHS 241,HIP 38541,604,588,-11.59434,21.45582,14.42857,sdG2,6.0082582918,0.621,False
118538,LHS 246,GJ 3497,489,560,-2.66042,3.59678,11.68873,dM5.2,15.1827338966,2.09,False
118549,LHS 250,GJ 3506,492,558,-3.08284,3.80815,12.17442,M3,11.0797748567,1.57,False
118555,LHS 252,GJ 3512,483,329,-3.27761,3.85854,8.60058,m,15.0543386077,1.93,False
118572,LHS 257,Gl 325  B,470,334,-2.58025,2.67964,10.68307,K6 V,8.63226132507,None,False
118585,LHS 258,GJ 1118,705,295,-9.71365,9.7947,-8.35789,k-m,12.7619584475,1.64,False
118588,LHS 259,GJ 3524,565,548,-9.28884,9.21631,14.75831,k-m,12.6550397967,1.7,False
118609,LHS 262,Gl 339.1,493,336,-4.64978,4.04007,8.30656,DXP7,13.7771323704,0.34,False
118622,LHS 263,GJ 1123,827,22,-1.29761,1.12014,-7.9473,m,13.5495255572,1.64,False
118610,LHS 265,GJ 3542,520,547,-6.13738,5.25085,13.14955,m,14.1678750294,1.85,False
118621,LHS 266,GJ 3552,625,531,-14.17972,11.86698,9.31466,m,13.9797356538,1.92,False
118623,LHS 267,GJ 3553,604,348,-12.62136,10.50115,0.97105,m,12.2495178964,1.6,False
118312,LHS 27,Gl 169.1B,444,305,1.07459,2.62794,4.72674,DC5,13.7327075356,0.31,False
118645,LHS 271,GJ 1128,815,17,-1.84759,1.25922,-5.79478,m,13.8141293802,1.73,False
118647,LHS 273,GJ 1129,750,1,-8.05689,5.38903,-3.18874,m,12.5561303785,1.59,False
23463,LHS 28,HIP 23518,501,16,2.05644,8.1535,11.21264,M0,9.22696988725,1.389,False
118674,LHS 281,GJ 1132,783,318,-10.51259,5.18853,-12.64237,k,12.3171399678,1.72,False
118696,LHS 283,GJ 3612,479,536,-4.33128,1.66793,12.38648,k-m,11.3226089775,1.55,False
118705,LHS 288,GJ 3618,812,11,-2.04515,0.69857,-3.93375,m,15.6595759325,1.82,False
118708,LHS 292,GJ 3622,769,5,-4.22081,1.36786,-0.88783,M6.5,17.3219613684,2.1,False
118726,LHS 296,GJ 3637,722,547,-13.43531,3.52086,0.73069,m,13.3536444519,1.73,False
118997,LHS 3001,GJ 3878 A,397,409,-11.38439,-11.04123,5.12488,M5,14.3907562519,None,False
118998,LHS 3002,GJ 3879 B,397,409,-11.38338,-11.04185,5.12581,M7  :,17.4907562519,None,False
118746,LHS 301,GJ 1146,702,503,-18.15483,3.06388,1.98747,k-m,12.2419687991,1.64,False
118749,LHS 302,GJ 3657,554,415,-15.38987,2.4923,7.56996,m,13.9458790658,1.84,False
74726,LHS 3054,HIP 74954,357,447,-19.57229,-23.11773,14.57255,G8V,5.35743485032,0.737,False
118758,LHS 306,GJ 3668,767,557,-12.28904,1.55767,-3.3043,m,13.7504730135,1.81,False
56284,LHS 308,HIP 56452,795,585,-7.96504,0.88993,-5.17166,K0V,6.06263506137,0.811,False
57271,LHS 311,HIP 57443,807,588,-7.01357,0.41246,-6.00079,G3/G5V,5.06173829223,0.664,False
118778,LHS 316,GJ 1151,465,349,-5.44788,0.21148,6.13863,m,13.6782364415,1.84,False
118783,LHS 317,GJ 3692,801,408,-14.22027,0.41684,-8.68262,M4,12.5007562519,1.7,False
118824,LHS 330,GJ 1159 B,484,476,-12.83826,-1.65308,17.52419,M5.5-6,16.3090634277,None,False
118823,LHS 331,GJ 1159 A,484,476,-12.83978,-1.65328,17.52306,m,12.5190634277,1.55,False
118822,LHS 332,GJ 1158,836,342,-8.53371,-1.10713,-12.75289,M4,12.3345667832,1.62,False
118836,LHS 337,GJ 3737,821,587,-5.56054,-0.95209,-4.46441,M4,13.4550740013,1.69,False
61682,LHS 340,HIP 61874,826,587,-5.46364,-0.98262,-5.28053,M4,12.8183853256,1.75,True
119231,LHS 3404,GJ 1230 B,343,336,1.19137,-6.56844,3.08252,m,14.6676945419,None,False
119230,LHS 3405,GJ 1230 A,343,336,1.19139,-6.56852,3.08232,k-m,13.0676945419,1.71,False
118851,LHS 342,GJ 3754,476,478,-13.99607,-3.1133,20.32766,DC9+,15.8411302654,1.5,False
93577,LHS 3431,HIP 93871,233,391,6.93874,-23.04136,3.21832,K5V,7.30395895978,1.056,True
63631,LHS 344,HIP 63833,845,359,-9.19333,-2.67832,-12.45249,K8V,8.06933317142,1.362,False
118868,LHS 346,GJ 3764,843,401,-11.77142,-3.67071,-10.39736,M3.5,11.8219584475,1.6,False
95884,LHS 3469,HIP 96185,277,533,10.60511,-24.54906,17.50023,G0V,4.09702781573,0.595,False
118531,LHS 35,Gl 299,518,313,-3.6336,5.60097,1.03907,dM5,13.681308577,1.77,False
118885,LHS 350,GJ 3779,459,398,-11.73951,-4.44677,5.71486,M3.5,12.2316900329,1.62,False
118894,LHS 355,GJ 1171,457,399,-12.61586,-5.26095,4.75339,,13.9273902369,1.8,False
118909,LHS 357,GJ 1174,448,430,-10.53386,-4.92586,11.13921,M3,11.7254580009,1.64,False
118912,LHS 358,GJ 3798,456,432,-17.46817,-8.26543,11.17101,m,14.08639007,1.75,False
102287,LHS 3586,HIP 102616,382,558,5.83694,-6.50127,25.27775,K6,8.62377732577,1.365,True
118923,LHS 361,GJ 1179 B,442,388,-9.78858,-4.99516,4.79601,DC9,15.2558302532,1.1,False
118922,LHS 362,GJ 1179 A,442,388,-9.78247,-5.00097,4.80242,dM4  :,14.9258302532,1.96,False
104039,LHS 3631,HIP 104375,387,562,6.31691,-5.85522,29.45058,K1V,6.25542180233,0.832,False
118945,LHS 364,GJ 3825,438,451,-17.76754,-10.98552,16.68986,m,12.404358011,1.7,False
118953,LHS 366,GJ 1182,49,515,-11.52256,-7.74102,1.13326,m,13.5806222212,1.72,False
105782,LHS 3678,HIP 106122,322,590,16.42114,-12.62609,21.3705,G8V,5.56169638695,0.759,False
119422,LHS 3686,GJ 4203 A,181,21,11.70506,-8.67639,0.45621,dM,12.5316205785,1.68,False
119423,LHS 3688,GJ 4204 B,181,21,11.70506,-8.67639,0.45621,m,13.6816205785,None,False
107034,LHS 3705,HIP 107376,321,596,16.06029,-10.7411,18.84636,K:,9.27394106158,None,False
70307,LHS 371,HIP 70529,423,414,-12.38138,-9.13803,6.72935,M1,8.64404415155,1.419,False
119446,LHS 3717,HD 207491,228,54,20.42057,-13.11371,2.43199,K3 V,6.7139192836,1.04,False
70314,LHS 372,HIP 70536,422,410,-11.63445,-8.59091,6.32549,M2,8.9887330961,1.452,False
119461,LHS 3738,GJ 4243 B,177,231,17.35188,-10.13499,-12.77056,m,13.916246452,None,False
119460,LHS 3739,GJ 4242 A,176,231,17.34686,-10.13033,-12.78107,m,12.766246452,None,False
118986,LHS 378,GJ 3866,56,505,-10.28142,-9.21489,-4.40656,DC9,15.6742454537,0.94,False
54052,LHS 38,HIP 54211,455,330,-3.40534,0.82485,3.32784,M2Vvar,10.3992222238,1.491,False
72779,LHS 384,HIP 73005,411,472,-10.22,-9.80063,19.2616,K1V,5.8774393229,0.785,False
119012,LHS 392,GJ 3894,78,501,-9.68792,-10.75064,-2.61356,M4,13.4225445635,1.66,False
116056,LHS 3976,HIP 116421,328,69,27.54983,-2.95937,16.65973,F9V,4.31189960002,0.604,False
119030,LHS 400,Gl 589  B,361,398,-8.00438,-10.95727,4.33456,M6,14.2216855606,1.81,False
116793,LHS 4008,HIP 117159,329,76,24.90672,-1.61555,14.15676,K2V,6.11101391217,0.859,False
119078,LHS 416,Gl 618  B,64,565,-2.83603,-6.0896,-5.1629,M5  :,14.5099620356,1.79,False
56767,LHS 42,HIP 56936,481,512,-8.69513,0.74804,20.82911,K4,10.431038061,1.447,False
119099,LHS 422,Gl 630.1B,381,477,-2.86623,-7.32016,12.17537,DQ8,14.1942454537,0.49,False
119096,LHS 423,GJ 3964,106,412,-6.70699,-17.41751,-11.14612,M3.5,10.9937891584,1.54,False
119126,LHS 430,GJ 1209,277,423,-3.97138,-16.03686,5.03387,m,11.0933928186,1.55,False
83965,LHS 435,HIP 84223,326,472,-3.59203,-17.24356,16.04559,M1V:,8.18469484606,1.28,False
57768,Groombridge 1830,HIP 57939,478,358,-7.23832,0.22335,5.60369,G8Vp,6.61131203552,0.754,False
119145,LHS 443,Gl 667  C,78,572,-1.01885,-5.61907,-3.99797,M2.5,11.0235027629,1.57,False
119149,LHS 446,GJ 1216,347,480,-1.89584,-10.95267,12.90977,m,13.3231905062,1.66,False
60374,LHS 45,HIP 60559,797,574,-8.39129,-0.91395,-2.78122,M4,11.5361486175,1.574,False
119185,LHS 455,GJ 1221,406,329,-0.10259,-2.01138,5.80294,DXP9,15.2082720028,0.4,False
119182,LHS 456,GJ 4028,87,334,-0.74627,-18.98111,-28.77882,M2,9.44198998949,1.46,False
119198,LHS 457,GJ 1223,334,374,0.11418,-9.49657,7.29574,m,14.4584323774,1.77,False
118903,LHS 46,Gl 518,438,357,-7.44942,-3.34582,0.52734,DZ9,15.0853560295,0.95,False
119211,LHS 460,GJ 1225,387,525,0.50705,-6.7101,17.14275,m,14.0639991479,1.88,False
119209,LHS 461,GJ 4049 B,337,365,0.69759,-8.82985,7.11893,m,13.2524133608,1.77,False
119208,LHS 462,GJ 4048 A,337,365,0.69823,-8.8298,7.11894,m,11.5924133608,1.58,False
119212,LHS 463,GJ 1226,236,379,1.47428,-16.05883,-0.29303,M3.5,11.6719584475,1.66,False
119219,LHS 465,GJ 1227,387,338,0.37949,-3.84336,7.28343,m,13.8293040043,1.76,False
119247,LHS 469,Gl 732  A,95,583,2.4119,-10.10839,-8.29677,sdG0,12.081089203,1.53,False
66944,LHS 47,HIP 67155,428,343,-4.69996,-2.33593,1.39602,M3V,9.7856227658,1.435,True
119269,LHS 475,GJ 4102,26,280,0.70414,-1.93472,-15.73892,M3.5,11.6967027473,None,False
119281,LHS 476,GJ 1235,315,338,3.31337,-8.89792,3.62312,k-m,13.3449754922,1.71,False
119327,LHS 483,GJ 4133,230,320,8.93736,-14.65394,-3.32021,DC9,15.656980144,1.04,False
99144,LHS 486,HIP 99461,95,594,2.64881,-4.11041,-3.56547,K2V,6.41057593152,0.868,False
119335,LHS 487,Gl 783  B,95,594,2.64893,-4.11155,-3.56407,M3.5,12.5905759315,None,False
119343,LHS 492,GJ 1252,107,274,7.90889,-10.52462,-19.83872,m,10.346246452,1.45,False
119342,LHS 493,GJ 1251,42,274,2.35155,-3.12088,-16.49254,M4.5,12.6742600582,1.74,False
119353,LHS 494,GJ 1254,368,548,4.70602,-5.93696,14.09275,m,11.4994000867,1.52,False
119380,LHS 500,Gl 810  B,264,295,8.52317,-8.86073,-3.07894,,14.035385016,1.72,False
119379,LHS 501,Gl 810  A,264,295,8.52492,-8.86129,-3.0725,M3.5 J,11.935385016,1.59,False
118046,LHS 5028,Gl  53.1B,377,123,18.27736,5.5552,8.09387,M3,12.0152351912,None,False
103128,LHS 503,HIP 103458,145,267,10.86001,-11.08264,-15.05082,G0V,4.84602814217,0.587,False
12112,LHS 5058,HIP 12144,40,140,18.96078,15.42854,-16.86831,,9.58621558194,1.407,True
119418,LHS 510,GJ 4198,173,260,9.72499,-7.41138,-10.51862,M3,12.1519584475,1.62,False
24396,LHS 5101,HIP 24454,613,161,5.13721,25.7092,0.30341,K2III,7.87690344355,1.189,False
119425,LHS 512,GJ 4207,190,255,11.91222,-8.44723,-9.72265,M2,11.3493742784,1.62,False
119458,LHS 516,GJ 4239,172,28,11.44789,-6.82098,-0.44458,dM5,14.015306317,1.76,False
110123,LHS 519,HIP 110468,110,215,16.38419,-7.41537,-22.05459,K0V,6.4790087858,0.833,False
74007,LHS 52,HIP 74234,70,452,-19.21685,-21.01312,-8.41005,K0V:,7.07686041414,0.85,False
118792,LHS 5204,GJ 3699 B,770,509,-16.74217,-0.05055,-4.11849,m,13.8171399678,None,False
118791,LHS 5205,GJ 3698 A,770,509,-16.74217,-0.05176,-4.11849,M3,11.5571399678,1.55,False
60508,LHS 5216,HIP 60695,536,461,-25.83844,-2.98588,18.85123,K:,9.22589560341,2.8,False
119507,LHS 523,GJ 4281,145,30,9.75986,-4.09673,-2.5232,M6.5,16.9565775569,2.16,False
119508,LHS 524,GJ 1270,287,9,9.56925,-3.97784,9.16023,m,12.5456914865,1.65,False
119513,LHS 526,GJ 4284,228,97,21.76655,-8.48052,-0.44382,dM4,12.9872188451,1.7,False
111767,LHS 528,HIP 112120,264,68,19.07607,-6.6958,6.43964,M3,10.1464871988,1.501,False
119534,LHS 529,GJ 1275,295,53,17.18901,-5.31244,10.24541,DA9,13.9397356538,0.63,False
74008,LHS 53,HIP 74235,71,452,-18.96588,-20.73906,-8.25578,K0/K1V,6.73631758389,0.77,False
81315,LHS 5319,HIP 81563,362,476,-4.76221,-12.99572,16.83124,K:,10.1885902885,1.77,False
119541,LHS 532,GJ 1277,55,37,5.33772,-1.51704,-9.62621,M4,13.8512125472,1.79,False
88666,LHS 5333,HIP 88942,155,383,1.19428,-29.43326,-12.44776,K1V,5.38563940621,0.842,True
119546,LHS 534,GJ 4311,406,578,6.1032,-1.45492,18.99036,M2,10.2748500217,1.48,False
119547,LHS 535,GJ 4312,412,581,5.57818,-1.30542,14.66902,m,11.4638686265,1.54,False
119550,LHS 538,GJ 1281,204,159,23.06426,-5.03943,-8.22458,M3,10.4802999566,1.49,False
112619,LHS 5394,HIP 112978,194,202,16.31575,-4.92556,-9.36736,M:,10.3756603615,1.533,True
113231,LHS 5396,HIP 113590,162,176,23.19985,-6.17358,-14.49283,M:,8.8209066942,1.435,False
114525,LHS 5399,HIP 114885,113,180,22.3842,-4.32124,-22.44146,K3V,6.69494486842,1.007,True
76666,LHS 54,HIP 76901,72,550,-4.37862,-6.37867,-2.73511,M5,12.2593058689,1.591,False
114969,LHS 543,HIP 115332,342,272,10.0689,-1.70169,3.17936,M:,11.5540580544,1.524,True
115721,LHS 544,HIP 116085,400,3,8.57467,-1.07756,14.4773,K2V,5.62563962017,0.839,True
119572,LHS 546,GJ 1286,352,281,7.1664,-0.78061,-0.29944,M5,15.3988161514,1.96,False
119577,LHS 547,GJ 4350,106,53,9.87563,-1.00365,-7.34032,M4,13.2624250944,1.62,False
119075,LHS 55,GJ 1200,311,421,-7.4193,-14.98952,5.79023,m,11.6802422391,1.54,False
119610,LHS 551,GJ 1292,350,253,12.73609,-0.12963,5.49013,k-m,11.0096763236,1.54,False
119195,LHS 56,Gl 699.1,427,542,-0.08531,-2.0556,16.12947,DA7,13.2443755789,0.35,False
91485,LHS 58,HIP 91768,399,321,0.33498,-1.77268,3.07814,K5,11.1779605441,1.504,False
91488,LHS 59,HIP 91772,400,321,0.3301,-1.74669,3.03258,K5,11.9702586965,1.561,False
119277,LHS 60,Gl 754,80,591,1.37619,-3.74285,-4.06085,M4.5,13.4538588075,1.68,False
24186,LHS 6083,HIP 24243,545,63,4.39728,20.81701,18.78878,K2,6.62456321591,1.01,True
103725,LHS 61,HIP 104059,223,281,13.21619,-12.66291,-5.57984,M3,10.040847027,1.443,False
36631,LHS 6127,HIP 36737,563,586,-7.94669,18.40957,23.67724,K:...,8.89130152756,1.415,False
103880,LHS 62,HIP 104214,384,312,1.97735,-1.86259,2.17952,K5V,7.49039285475,1.069,False
103884,LHS 63,HIP 104217,384,312,1.98957,-1.87373,2.19224,K7V,8.32742200902,1.309,False
104096,LHS 65,HIP 104432,271,292,8.69002,-8.01308,-2.79375,M3,10.4477905771,1.49,False
119537,LHS 69,GJ 1276,331,282,7.66363,-2.27911,-0.94948,DZ9+,16.1206079792,1.9,False
113688,Lacaille 9352,HIP 114046,378,300,2.59268,-0.625,-1.92745,M2/M3V,9.7636535004,1.483,False
114261,LHS 71,HIP 114622,396,306,3.46475,-0.71679,5.48329,K3Vvar,6.49686071656,1.0,False
98505,LIM 3,HIP 98819,214,564,8.70549,-14.47296,5.18655,G1V,4.56408215594,0.6,False
105890,LO Pegasi,HIP 106231,261,14,18.31507,-13.92368,9.92528,K8,7.23540863892,1.05,False
118116,LP 1-52,GJ 3137,440,555,0.45594,0.33936,20.40024,m,11.3409804001,None,False
119232,LP 25-2,GJ 4068,417,541,0.48835,-3.09091,17.9105,M4  e,11.9218134475,1.72,False
119471,LP 27-9,GJ 4255,406,563,4.43649,-2.47263,24.47863,m,13.8802999566,1.8,False
118160,LP 298-8,GJ 3170 B,457,106,16.01551,13.06284,12.9518,M3.5,11.9639192836,None,False
31475,LP 381-4,HIP 31555,727,209,-2.34587,14.68409,-12.48063,,9.1594577494,1.459,True
118500,LP 5-88,GJ 1101,462,560,-0.69739,1.25438,12.40162,m,12.6081625804,1.68,False
107589,LP 578-45,HIP 107931,240,66,27.27431,-17.03875,3.1209,M0V:,9.08330326678,1.42,True
118097,LP 589-9,GJ 1041 B,407,254,9.31341,5.3334,0.65982,m,13.8424147428,None,False
118602,LP 6-72,GJ 3536,455,548,-1.96962,1.6957,25.50896,m,9.87532303513,None,False
99811,LP 634-24,HIP 100133,225,328,16.36807,-23.64612,-0.32984,,8.71602345342,1.43,True
110634,LP 640-74,HIP 110980,227,83,20.17894,-8.45166,0.63549,,8.80910579028,1.431,True
112033,LP 641-4,HIP 112388,238,100,22.27006,-7.4764,0.69304,M1V:,10.1244978221,1.459,True
118405,LP 659-4,GJ 3377 C,640,174,0.18622,24.91772,-2.01798,k-m,14.3102999566,None,False
104274,LP 697-47,HIP 104610,222,274,24.91316,-22.53562,-3.12175,,8.34939099654,1.301,True
113412,LP 761-93,HIP 113771,220,153,31.12956,-7.99125,-7.06158,,8.5636535004,1.318,True
41385,LP 785-9,HIP 41503,682,312,-20.16008,26.78091,-11.33587,,9.24586078756,1.416,False
99727,LP 814-44,HIP 100047,198,307,18.81585,-27.40967,-10.3456,,8.32092217785,1.301,True
102709,LP 816-60,HIP 103039,114,595,3.59029,-3.83153,-1.6028,,12.7121458779,1.653,True
103244,LP 816-61,HIP 103576,203,276,23.24024,-23.42131,-9.51911,,8.6309568532,1.38,True
21439,LP 84-34,HIP 21492,503,26,4.52816,11.94745,21.57593,,10.3537757482,None,False
106009,LP 873-74,HIP 106350,197,246,24.36711,-18.30319,-11.6797,,8.8214438048,None,False
110577,LP 876-26,HIP 110922,192,206,20.30471,-8.57807,-10.7038,,10.0238329739,None,False
111043,LP 876-34,HIP 111391,229,236,13.15398,-5.18088,-6.66516,,10.2802211787,1.494,True
110941,LP 876-76,HIP 111288,200,189,24.00169,-9.61262,-9.92104,,8.79813744213,1.373,True
112862,LP 933-24,HIP 113221,160,176,26.47733,-7.62635,-16.15142,,9.18841533808,1.408,True
88729,LP Draconis,HIP 89005,382,526,0.46547,-10.74108,29.03306,K2,6.14601261166,0.942,False
12716,LPM 124,HIP 12749,441,191,17.68444,15.35672,-3.63737,M2,10.0460476269,1.46,False
13479,LPM 133,HIP 13513,0,144,17.36488,16.48445,-17.33469,K1V,5.87650998894,0.933,False
23382,LPM 203,HIP 23437,788,178,3.0939,12.02494,-18.46551,G5V,5.28316534042,0.636,False
24759,LPM 210,HIP 24819,665,122,2.98215,16.57585,-0.9045,K3V,6.63490725172,1.051,False
118369,LPM 211,Gl 200.1,778,181,2.41159,12.97085,-17.94353,k,11.451231705,1.16,False
28683,LPM 227,HIP 28754,776,206,-0.31437,16.64656,-24.05738,K,9.80886029192,1.458,False
28826,LPM 229,HIP 28898,785,209,-0.36704,13.87184,-23.59691,K0V,6.26324836106,0.844,False
29249,LPM 232,HIP 29322,798,215,-0.59869,12.47118,-27.02608,K:,8.92105001921,1.42,False
118455,LPM 248B,Gl 257  B,770,42,-1.43478,5.56195,-5.60329,M3,12.1779387346,None,False
38795,LPM 276,HIP 38908,789,263,-3.94301,6.98548,-14.06509,G2V...,4.54353643664,0.573,False
118574,LPM 299,Gl 326  A,621,314,-9.76162,10.27998,-3.30316,M6   J,11.7047836853,1.61,False
3178,LPM 33,HIP 3185,149,140,25.71829,4.59734,-11.5251,G3/G5V,3.86158070874,0.718,False
50663,LPM 345,HIP 50808,805,306,-9.08015,4.11878,-17.3929,M,9.00963222403,1.44,True
118680,LPM 346,Gl 389  B,805,306,-9.08191,4.12117,-17.39142,m,11.119632224,1.49,False
54804,LPM 375,HIP 54966,742,434,-19.23455,3.79591,-6.42448,K7V,8.39736509861,1.34,False
58775,LPM 414,HIP 58949,735,460,-32.6813,-0.74361,-0.86125,G8V,5.58718740538,0.754,True
63165,LPM 454,HIP 63366,798,485,-20.01676,-5.27316,-3.58831,K0V,5.9280347636,0.769,True
118858,LPM 454,Gl 491  B,798,485,-20.01573,-5.27654,-3.58906,,10.8880347636,None,False
66030,LPM 486,HIP 66238,0,417,-21.55083,-9.43085,-18.98573,G3V,4.8878275044,0.669,False
67440,LPM 496,HIP 67655,13,363,-11.88428,-6.2977,-21.05892,G5V,5.9813854215,0.663,False
118942,LPM 506,GJ 3823,15,454,-18.6242,-11.05774,-9.88729,M0.5,10.266246452,1.7,False
69743,LPM 518,HIP 69965,34,475,-13.15312,-9.12624,-7.74475,F7Vw,4.61984041755,0.518,False
70701,LPM 527,HIP 70924,31,398,-17.24477,-13.26108,-23.28721,K5/M0V,7.63326469625,1.185,False
70751,LPM 529,HIP 70975,46,531,-8.6062,-6.66504,-2.3724,M4,11.6854142196,1.591,False
71244,LPM 533,HIP 71469,36,458,-25.24476,-20.62674,-7.11166,F5V,3.58343371473,0.464,False
71510,LPM 537,HIP 71735,33,368,-11.42426,-9.62557,-23.02893,G5V,5.19729585621,0.672,False
71894,LPM 539,HIP 72119,37,388,-13.83088,-12.14777,-21.87231,K3V,6.11909902571,0.936,False
74698,LPM 561,HIP 74926,76,451,-16.09058,-18.94896,-8.3784,,8.25576445983,1.214,False
76316,LPM 575,HIP 76550,88,435,-18.5155,-25.96738,-12.44573,K:...,8.55765778487,1.228,False
77033,LPM 581,HIP 77268,62,383,-9.38791,-14.25604,-18.45438,M0:,8.62832389394,1.309,True
119041,LPM 583,GJ 3915,51,354,-6.37854,-9.82739,-18.88288,M2-3,9.91606256888,None,False
77122,LPM 584,HIP 77358,75,431,-6.57232,-10.07137,-9.36741,G6IV,5.09451919688,0.715,False
5213,LPM 59,HIP 5224,65,160,17.74359,5.32189,-22.86728,K1V,6.49611687267,0.925,True
79802,LPM 596,HIP 80043,74,373,-7.23589,-15.57155,-19.22046,K3V,6.85415862797,0.941,False
79778,LPM 597,HIP 80018,64,565,-2.83769,-6.09013,-5.16136,M4,10.9199620356,1.55,False
83866,LPM 629,HIP 84123,124,535,-2.25028,-10.5587,-0.34888,G,11.2825858822,1.6,True
119134,LPM 629B,Gl 660  B,124,535,-2.24943,-10.55889,-0.34859,,12.0325858822,None,False
83955,LPM 630,HIP 84212,168,442,-4.32422,-20.72269,-1.8981,K,9.97279813882,1.49,True
84730,LPM 633,HIP 84988,45,294,-1.15704,-6.96042,-26.98683,G2V,4.77244580002,0.607,False
84868,LPM 641,HIP 85126,125,387,-3.12809,-19.65141,-12.55668,M,9.78194465025,1.47,True
119174,LPM 651,GJ 4022,118,359,-1.05109,-13.93151,-12.15498,M3,11.2119687991,None,False
119176,LPM 653,Gl 690.1,164,405,-1.42141,-18.62337,-5.57973,M2.5,11.6005868256,1.55,False
86848,LPM 656,HIP 87116,129,373,-1.17016,-22.25661,-15.04291,G6/G8V,5.05213089179,0.748,True
6084,LPM 67,HIP 6097,339,193,20.31136,7.21908,-4.93629,M,10.05665279,1.44,True
119210,LPM 671,GJ 4051,193,407,2.5412,-30.04204,-3.04816,M2.5,10.1625696994,1.45,False
89869,LPM 676,HIP 90147,196,405,2.99615,-28.74632,-2.60447,,8.84657636556,1.383,False
118062,LPM 69,Gl  56.3B,363,171,26.03986,9.30273,-0.41998,M0,8.49114210902,1.41,False
95823,LPM 705,HIP 96124,173,326,9.04941,-21.14663,-12.23941,K0+...,5.060524852,0.675,False
119321,LPM 718,Gl 774  B,50,22,2.85393,-4.74804,-12.20657,m,12.1836941374,1.56,False
98835,LPM 725,HIP 99150,193,304,6.56751,-10.53615,-7.68354,M,11.368135831,1.56,True
119330,LPM 726,Gl 781.1B,193,304,6.56764,-10.5373,-7.68185,M3.5,11.678135831,1.63,False
7156,LPM 73,HIP 7170,136,104,15.12509,6.45474,-6.61176,,9.9171654091,1.492,False
7540,LPM 77,HIP 7554,41,137,13.00315,5.88069,-16.53087,M:,8.69385321764,1.416,False
104877,LPM 771,HIP 105214,90,244,11.38787,-9.6637,-27.33891,G5V,4.13252516202,0.689,False
108585,LPM 806,HIP 108930,64,235,8.94737,-4.95556,-27.98697,M,8.60910976078,1.34,True
119466,LPM 807,Gl 847  B,64,235,8.94647,-4.95799,-27.98682,m,11.3291097608,1.61,False
109476,LPM 816,HIP 109821,151,225,14.88021,-7.36744,-14.62816,G5V,4.50521170666,0.648,False
