,﻿hyg_id,name,code,x,y,3d_x,3d_y,3d_z,spectrum,absmag,colorindex,habitable,number_matches,type_matches,class_matches,complete,class,type
1729,68464,GJ 538,HIP 68682,439,402,-13.994629999999999,-8.3705,3.10702,G8V,5.169424815959999,0.733,False,True,True,True,True,G,V
1732,69750,GJ 542,HIP 69972,13,582,-4.95174,-3.438,-10.18388,K3V,6.29428354475,1.017,False,True,True,True,True,K,V
1734,70733,GJ 553,HIP 70956,50,497,-12.92271,-9.98851,-2.48347,K7V,8.30985336956,1.403,False,True,True,True,True,K,V
1735,70726,GJ 554,HIP 70950,421,441,-14.179910000000001,-10.95507,12.759319999999999,K3V,6.968147156939999,1.031,False,True,True,True,True,K,V
1736,70957,GJ 556,HIP 71181,418,413,-6.34671,-5.025119999999999,10.70698,K3V,6.60078136374,0.997,False,True,True,True,True,K,V
1738,6024,GJ 56,HIP 6037,158,135,27.394759999999998,9.64242,-8.05529,K3V,7.35438190844,1.008,True,True,True,True,True,K,V
1739,118981,GJ 560 B,Gl 560  B,22,332,-5.26633,-4.51778,-14.86152,K5 V,7.395580975110001,1.15,False,True,True,True,True,K,V
1740,72012,GJ 562,HIP 72237,406,411,-12.608360000000001,-11.19316,4.9938,K5V,8.00441614126,1.261,False,True,True,True,True,K,V
1741,72462,GJ 565,HIP 72688,56,479,-11.31948,-10.526489999999999,-6.98038,K3V,6.66278737425,1.036,True,True,True,True,True,K,V
1743,73136,GJ 571,HIP 73362,44,401,-12.95842,-12.90568,-17.71934,K7V,8.14030450635,1.318,True,True,True,True,True,K,V
1746,73404,GJ 574,HIP 73631,45,395,-11.98429,-12.30905,-17.97345,K5V,7.8922103313,1.188,True,True,True,True,True,K,V
1749,7221,GJ 59,HIP 7235,134,115,16.34065,7.042510000000001,-7.988410000000001,K0V,5.5193165872000005,0.766,False,True,True,True,True,K,V
1752,76142,GJ 591,HIP 76375,373,452,-10.04945,-13.825339999999999,14.25606,K3V,5.912682092969999,0.946,False,True,True,True,True,K,V
1754,76149,GJ 593,HIP 76382,373,451,-9.8463,-13.55763,13.96165,K2V,5.08669670003,0.906,False,True,True,True,True,K,V
1755,697,GJ 6,HIP 699,349,68,26.50217,1.00464,19.716089999999998,F8IV,3.6143446184400005,0.504,False,True,True,True,True,F,V
1756,118076,GJ 60 C,Gl  60  C,120,131,18.76059,8.25545,-11.791210000000001,M2 V,8.53118842573,None,False,True,True,True,True,M,V
1757,77935,GJ 604,HIP 78170,60,533,-5.49036,-9.291319999999999,-9.93225,K5V,7.228284984460001,1.118,True,True,True,True,True,K,V
1761,78604,GJ 610,HIP 78843,101,457,-8.31205,-15.25671,-6.478330000000001,K3/K4V,6.049152101440001,1.043,True,True,True,True,True,K,V
1762,78951,GJ 613,HIP 79190,47,343,-3.67251,-7.033510000000001,-11.96332,K3V,6.32491735061,0.856,True,True,True,True,True,K,V
1763,79298,GJ 615,HIP 79537,46,338,-3.2944,-6.59492,-11.60164,K0V,6.83916498829,0.815,False,True,True,True,True,K,V
1764,7525,GJ 62,HIP 7539,115,142,26.721859999999996,12.057039999999999,-16.51408,K1V,5.505244025440001,0.83,True,True,True,True,True,K,V
1766,80125,GJ 621,HIP 80366,123,450,-8.48353,-19.12894,-5.07838,K2V,6.73446105533,0.95,True,True,True,True,True,K,V
1769,119087,GJ 627 B,Gl 627  B,287,431,-7.1738,-17.087020000000003,6.16763,K3 V,6.396349804880001,None,False,True,True,True,True,K,V
1771,80680,GJ 629,HIP 80925,91,391,-7.2076199999999995,-17.729329999999997,-15.50433,K0V,5.282630167890001,0.858,False,True,True,True,True,K,V
1777,81754,GJ 638,HIP 82003,360,369,-2.6150599999999997,-7.71548,5.39382,K7V,8.15043923499,1.31,True,True,True,True,True,K,V
1778,82017,GJ 639,HIP 82267,315,463,-7.90636,-24.54911,19.444879999999998,K7V,5.85400476005,0.821,True,True,True,True,True,K,V
1781,82338,GJ 641,HIP 82588,150,480,-4.88229,-16.21874,-0.00674,G8V,5.505731744069999,0.749,False,True,True,True,True,G,V
1785,83022,GJ 650,HIP 83276,147,428,-6.45805,-24.60763,-6.13899,G2V,5.03088518844,0.608,False,True,True,True,True,G,V
1786,83135,GJ 651,HIP 83389,347,470,-3.0479,-11.91504,13.225620000000001,G8V,5.47637261756,0.728,True,True,True,True,True,G,V
1787,83285,GJ 652,HIP 83541,122,409,-3.80975,-15.41269,-8.64972,K1V,5.30401829235,0.814,True,True,True,True,True,K,V
1788,83335,GJ 653,HIP 83591,118,535,-2.54336,-10.40673,-0.9492700000000001,K5V,7.541947709239999,1.1,False,True,True,True,True,K,V
1789,83732,GJ 656,HIP 83990,55,325,-1.44335,-6.53362,-11.93823,K0V,6.69869553673,0.889,False,True,True,True,True,K,V
1790,119132,GJ 656.1 B,Gl 656.1B,147,422,-5.335030000000001,-24.247410000000002,-6.991860000000001,A3 V,1.3424790050400002,None,False,True,True,True,True,A,V
1791,7903,GJ 67,HIP 7918,437,53,8.40249,3.99767,8.56054,G2V,4.4506078777099995,0.618,True,True,True,True,True,G,V
1793,85037,GJ 673,HIP 85295,118,554,-1.14826,-7.628430000000001,0.2848,K7V,8.10201946359,1.359,True,True,True,True,True,K,V
1795,84977,GJ 675,HIP 85235,400,517,-0.75075,-4.87985,11.80679,K0V,5.90436703444,0.759,True,True,True,True,True,K,V
1796,85408,GJ 678,HIP 85667,160,485,-2.11813,-16.30755,-0.30498000000000003,G8IV-V,4.22951789636,0.715,False,True,True,True,True,G,V
1797,119160,GJ 678 B,Gl 678  B,160,485,-2.1181799999999997,-16.30755,-0.30491999999999997,G8 IV-V,5.11951789636,None,False,True,True,True,True,G,V
1798,85549,GJ 679,HIP 85810,296,468,-2.3848700000000003,-19.43678,13.343779999999999,G5V,4.64656225481,0.639,False,True,True,True,True,G,V
1799,7966,GJ 68,HIP 7981,409,277,6.3162199999999995,3.0295900000000002,2.58716,K1V,5.8740650502100005,0.836,False,True,True,True,True,K,V
1802,86135,GJ 688,HIP 86400,136,540,-0.9650299999999999,-10.64696,0.66425,K3V,6.38080421519,0.959,True,True,True,True,True,K,V
1804,8055,GJ 69,HIP 8070,446,9,5.3289,2.59008,12.05439,K5V,7.779323510439999,1.202,True,True,True,True,True,K,V
1805,87053,GJ 696,HIP 87322,187,418,-0.89591,-21.75581,-2.30776,M0V,8.468155058039999,1.419,True,True,True,True,True,M,V
1808,8036,GJ 70,HIP 8051,397,251,10.10005,4.8901900000000005,0.84839,M2V:,10.673531544500001,1.525,True,True,True,True,True,M,V
1809,88301,GJ 701,HIP 88574,120,561,0.17390999999999998,-7.7826,-0.41212,M2V,9.91079475628,1.508,True,True,True,True,True,M,V
1810,88695,GJ 706,HIP 88972,339,365,0.36494,-8.682310000000001,6.90215,K2V,6.15386494845,0.876,True,True,True,True,True,K,V
1813,90377,GJ 715,HIP 90656,221,386,2.4372599999999998,-18.593220000000002,-0.59509,K3V,6.67363604513,1.074,True,True,True,True,True,K,V
1814,90509,GJ 716,HIP 90790,124,554,1.70218,-12.37907,-4.28021,K1V,6.20576623092,0.861,True,True,True,True,True,K,V
1815,90698,GJ 717,HIP 90979,190,383,3.6245,-24.63182,-5.12669,K7V,8.00417177792,1.263,True,True,True,True,True,K,V
1816,8144,GJ 72,HIP 8159,410,139,27.432840000000002,13.518089999999999,11.18162,G5IV,3.7063990822199995,0.72,True,True,True,True,True,G,V
1817,91157,GJ 722,HIP 91438,121,560,2.0463299999999998,-11.94304,-4.66381,G5V,5.28301757143,0.673,True,True,True,True,True,G,V
1826,92581,GJ 735,HIP 92871,291,347,2.7477099999999997,-11.13301,1.69385,M2VE,9.77929899019,1.539,False,True,True,True,True,M,V
1828,92809,GJ 740,HIP 93101,153,558,2.76678,-10.697569999999999,1.14402,M2V,8.99169504301,1.444,True,True,True,True,True,M,V
1831,93564,GJ 744,HIP 93858,155,326,3.90251,-12.99196,-10.52612,G8V,4.976106831519999,0.705,False,True,True,True,True,G,V
1832,94351,GJ 749,HIP 94645,177,343,7.98813,-23.3472,-11.07899,F8V,4.089247252869999,0.548,False,True,True,True,True,F,V
1833,94855,GJ 755,HIP 95149,159,323,5.94869,-16.01803,-11.95696,G1/G2V,4.88394305753,0.628,False,True,True,True,True,G,V
1836,95025,GJ 758,HIP 95319,243,539,4.62218,-12.10971,8.48897,G8V,5.41914480534,0.804,True,True,True,True,True,G,V
1841,97634,GJ 770,HIP 97944,219,313,6.2148,-11.41095,-5.76885,K3/K4V,5.4560118199000005,1.017,False,True,True,True,True,K,V
1842,97894,GJ 773,HIP 98204,221,324,9.03505,-16.07917,-4.11142,K4V,7.9080991775800005,1.318,True,True,True,True,True,K,V
1844,98386,GJ 775,HIP 98698,166,578,6.68275,-11.25671,0.76075,K4V,6.87148400469,1.128,True,True,True,True,True,K,V
1845,98644,GJ 776,HIP 98959,71,282,3.5569699999999997,-5.83156,-16.34486,G2V,4.8283197313,0.648,True,True,True,True,True,G,V
1846,98479,GJ 778,HIP 98792,215,564,7.36275,-12.268289999999999,6.17474,K1V,6.31666019646,0.815,False,True,True,True,True,K,V
1847,98514,GJ 779.1,HIP 98828,250,555,10.03247,-16.6691,9.401010000000001,K3V,6.1469667514,0.924,False,True,True,True,True,K,V
1850,99508,GJ 785,HIP 99825,113,596,4.37453,-6.52989,-4.0103800000000005,K3V,6.001724443840001,0.878,True,True,True,True,True,K,V
1852,99697,GJ 788,HIP 100017,380,547,3.89946,-5.69979,16.15423,G3V,4.68632445706,0.602,True,True,True,True,True,G,V
1853,100186,GJ 789,HIP 100511,235,575,14.765360000000001,-20.53455,6.56502,F8V,4.07429231112,0.498,False,True,True,True,True,F,V
1854,100600,GJ 790,HIP 100925,185,292,10.015360000000001,-13.32255,-9.96195,G6/G8V,5.16903614521,0.724,True,True,True,True,True,G,V
1858,119358,GJ 795 B,Gl 795  B,196,595,11.87187,-14.20214,1.60955,K8 V,8.05471846714,None,False,True,True,True,True,K,V
1859,101669,GJ 796,HIP 101997,227,294,8.623610000000001,-10.25988,-5.9043,G8/K0V,5.53146756221,0.719,True,True,True,True,True,G,V
1860,102002,GJ 801,HIP 102332,199,286,15.970889999999999,-18.370739999999998,-9.5177,K7V,7.753724828460001,1.191,True,True,True,True,True,K,V
1865,102521,GJ 808.2,HIP 102851,259,580,12.1779,-13.26941,10.14188,K5V,6.74332932013,1.068,False,True,True,True,True,K,V
1866,102766,GJ 809,HIP 103096,388,320,2.25792,-2.3933299999999997,6.22912,M2V,9.310676984310001,1.483,False,True,True,True,True,M,V
1868,103058,GJ 811,HIP 103389,197,278,13.12718,-13.50041,-9.305019999999999,F7V,4.08849090737,0.507,False,True,True,True,True,F,V
1870,103323,GJ 815,HIP 103655,270,574,8.17556,-8.16977,9.72262,M3VE,9.22461793941,1.52,False,True,True,True,True,M,V
1872,9272,GJ 82,HIP 9291,450,18,5.4437,3.1235,10.25044,M4VE,11.8106166315,1.54,False,True,True,True,True,M,V
1874,105572,GJ 828 A,HIP 105911,141,251,13.10409,-10.32872,-16.57445,K0V,5.63296627926,0.876,True,True,True,True,True,K,V
1876,106355,GJ 833,HIP 106696,82,40,7.545039999999999,-5.44762,-11.42873,K2V,6.297749259980001,0.879,True,True,True,True,True,K,V
1878,107307,GJ 838,HIP 107649,157,254,8.89976,-5.765219999999999,-11.49255,G2V,4.599202744069999,0.601,False,True,True,True,True,G,V
1886,110304,GJ 857,HIP 110649,96,234,9.9925,-4.40011,-17.335820000000002,F9V,3.75254403828,0.665,True,True,True,True,True,F,V
1887,110650,GJ 862,HIP 110996,133,57,12.33988,-5.1586300000000005,-7.72703,K4V,6.70586347533,1.08,True,True,True,True,True,K,V
1888,110965,GJ 863,HIP 111313,310,271,11.73879,-4.68141,2.08711,M0V:,9.822420896819999,1.501,True,True,True,True,True,M,V
1890,111607,GJ 868,HIP 111960,127,49,11.06814,-3.9892,-6.70373,K4/K5V,7.171752498239999,1.143,True,True,True,True,True,K,V
1891,111626,GJ 869,HIP 111978,166,194,21.31222,-7.66073,-14.14613,G8/K0V,5.27725911018,0.789,True,True,True,True,True,G,V
1899,113217,GJ 884,HIP 113576,120,23,7.268160000000001,-1.9380400000000002,-3.11952,K5/M0V,8.32599183403,1.379,True,True,True,True,True,K,V
1900,113358,GJ 886,HIP 113718,204,83,16.35851,-4.241619999999999,-1.13675,K4V,6.335731744069999,0.943,True,True,True,True,True,K,V
1903,114652,GJ 894,HIP 115013,116,177,23.71469,-4.43487,-21.86946,K7V,7.82639908222,1.316,True,True,True,True,True,K,V
1905,115850,GJ 898,HIP 116215,155,66,13.25479,-1.5793700000000002,-4.0416300000000005,K5/M0V,7.86759577834,1.29,False,True,True,True,True,K,V
1907,10508,GJ 90,HIP 10531,442,8,7.42405,4.99327,21.78594,K2V,5.26989994915,0.92,False,True,True,True,True,K,V
1908,116380,GJ 902,HIP 116745,23,40,3.37279,-0.30073,-10.88539,K3V,6.80549311503,0.989,True,True,True,True,True,K,V
1911,117346,GJ 909 A,HIP 117712,441,578,2.69196,-0.08918999999999999,10.44822,K3V,6.19493012559,0.977,False,True,True,True,True,K,V
1918,25480,GJ 9180,HIP 25544,791,196,1.35886,9.56546,-17.01821,G5V,5.532104500669999,0.755,False,True,True,True,True,G,V
1919,25288,GJ 9181,HIP 25351,828,216,1.32385,8.68217,-34.43424,F8V,4.41662046549,0.538,True,True,True,True,True,F,V
1920,28693,GJ 9200,HIP 28764,750,197,-0.36832,18.86045,-18.888560000000002,G0IV-V,4.2178388652,0.517,False,True,True,True,True,G,V
1921,32280,GJ 9217,HIP 32366,705,214,-4.058669999999999,20.22685,-12.78764,F7V,3.9944860801699997,0.491,False,True,True,True,True,F,V
1922,32679,GJ 9218,HIP 32765,748,220,-3.742,16.910420000000002,-18.32476,F5III,3.13176354935,0.46,False,True,True,True,True,F,I
1926,38870,GJ 9247,HIP 38980,716,268,-11.88645,20.87739,-16.78762,G6V,5.61504511248,0.739,False,True,True,True,True,G,V
1931,50527,GJ 9325,HIP 50671,708,397,-30.28404,13.98754,-9.23892,G1V,4.47373770922,0.553,False,True,True,True,True,G,V
1932,51375,GJ 9332,HIP 51523,793,320,-11.98787,4.88175,-17.63109,F6V,3.1905311086199997,0.5,False,True,True,True,True,F,V
1936,64328,GJ 9434,HIP 64532,464,480,-13.38202,-4.45256,21.47705,G1V,4.77086415798,0.603,False,True,True,True,True,G,V
1941,71305,GJ 9487,HIP 71530,26,333,-8.17302,-6.724139999999999,-26.105179999999997,F7V,3.7811417652800006,0.506,True,True,True,True,True,F,V
1942,10772,GJ 95,HIP 10798,400,247,9.36709,6.49681,-5.54685,G8V,5.81483450967,0.724,False,True,True,True,True,G,V
1943,72649,GJ 9500,HIP 72875,397,430,-15.272860000000001,-14.45566,9.07625,K3V,6.850418656869999,0.934,True,True,True,True,True,K,V
1945,78471,GJ 9542,HIP 78709,321,439,-9.41248,-16.99231,9.16276,G8V,5.4400648582099995,0.771,True,True,True,True,True,G,V
1949,83590,GJ 9585,HIP 83846,102,373,-3.76917,-16.36657,-14.975970000000002,K5V,6.5388702513400006,1.051,True,True,True,True,True,K,V
1950,86025,GJ 9594,HIP 86289,107,363,-2.37986,-24.59959,-22.69959,G4IV-V,4.53108132038,0.641,False,True,True,True,True,G,V
1954,97883,GJ 9676,HIP 98192,267,548,10.8217,-19.27962,12.67403,K1V,5.87864499354,0.797,False,True,True,True,True,K,V
1956,104343,GJ 9726,HIP 104680,142,252,18.36704,-16.50473,-20.91827,F5IV,3.27979239712,0.45,False,True,True,True,True,F,V
1958,106571,GJ 9745,HIP 106913,189,245,18.55377,-13.09249,-11.72369,G2V,4.7125492394999995,0.623,False,True,True,True,True,G,V
1960,108821,GJ 9765,HIP 109166,126,219,18.67322,-10.05804,-21.501820000000002,K2V,6.039795903759999,0.86,True,True,True,True,True,K,V
1962,109690,GJ 9777,HIP 110035,261,66,26.98684,-12.981530000000001,6.857760000000001,G2V,4.60275496452,0.606,False,True,True,True,True,G,V
1964,111216,GJ 9790,HIP 111565,96,208,17.45589,-6.69,-26.31467,G5V,5.0354070671199995,0.67,False,True,True,True,True,G,V
1966,112404,GJ 9797,HIP 112763,131,194,19.921470000000003,-6.263999999999999,-18.46902,G5V,5.543656883380001,0.741,True,True,True,True,True,G,V
1967,11425,GJ 98,HIP 11452,430,213,13.232579999999999,9.95008,1.2831,K7V:,7.588703755880001,1.397,False,True,True,True,True,K,V
1968,118144,GJ 98 B,Gl  98  B,430,213,13.23281,9.949860000000001,1.28247,K7 V,8.39870375588,None,False,True,True,True,True,K,V
1969,114020,GJ 9811,HIP 114382,115,180,24.787029999999998,-5.49961,-23.56162,F4IV,3.1322339194,0.475,False,True,True,True,True,F,V
1970,114832,GJ 9822,HIP 115194,318,68,27.37795,-4.8320300000000005,15.32676,K1V,6.36155276895,0.811,False,True,True,True,True,K,V
1972,116398,GJ 9833,HIP 116763,140,109,15.65509,-1.37972,-10.10588,K1V,5.8225805238,0.802,False,True,True,True,True,K,V
1973,12082,268 G. Cet,HIP 12114,425,275,5.56062,4.50547,0.8639600000000001,K3V,6.50069540066,0.918,False,True,True,True,True,K,V
1978,117980,GQ Andromedae,Gl  15  B,404,303,2.5577799999999997,0.20298,2.47932,M6 VE,13.297883067599999,1.79,False,True,True,True,True,M,V
1985,112550,GT Pegasi,HIP 112909,260,38,11.56521,-3.5421099999999996,7.4861699999999995,M3.5VE,10.8947766251,1.5,False,True,True,True,True,M,V
1987,1472,GX Andromedae,HIP 1475,404,303,2.55743,0.20511,2.47951,M1V,10.3278830676,1.56,False,True,True,True,True,M,V
1990,102201,Gamma 1 Delphini,HIP 102531,245,591,20.15095,-22.64719,8.76388,A2IA+...,2.65461119595,0.495,False,True,True,True,True,A,I
1991,102202,Gamma 2 Delphini,HIP 102532,245,591,19.86985,-22.32914,8.64125,K1IV,1.8052293621400002,1.042,False,True,True,True,True,K,V
1992,70852,Gamma Boötis,HIP 71075,419,451,-16.14462,-12.62256,16.18926,A7IIIVAR,0.955426831738,0.191,False,True,True,True,True,A,V
1993,116362,Gamma Cephei,HIP 116727,434,573,2.94236,-0.26583,13.47299,K1IV,2.51169003285,1.031,False,True,True,True,True,K,V
1994,12673,Gamma Ceti,HIP 12706,451,174,18.99188,16.40812,1.4191,A3V,1.4683238939399998,0.093,False,True,True,True,True,A,V
1996,93531,Gamma Coronae Australis,HIP 93825,155,327,4.07998,-13.68225,-10.783489999999999,F7IV-V,2.9666705480799997,0.523,False,True,True,True,True,F,V
1997,119260,Gamma Coronae Australis B,HD 177475,155,327,4.0793800000000005,-13.68276,-10.78307,F8 V,3.73667054808,None,False,True,True,True,True,F,V
1998,55540,Gamma Crateris,HIP 55705,742,429,-24.20523,3.7381800000000003,-7.80892,A9V,2.0097480066299998,0.216,False,True,True,True,True,A,V
1999,60894,Gamma Crucis,HIP 61084,831,354,-14.50465,-1.9846599999999999,-22.64057,M4III,-0.5637158333569999,1.6,False,True,True,True,True,M,I
2000,19843,Gamma Doradus,HIP 19893,789,150,5.54017,11.362160000000001,-15.88444,F4III,2.72247203752,0.312,False,True,True,True,True,F,I
2002,27006,Gamma Leporis,HIP 27072,739,59,0.5614399999999999,8.270760000000001,-3.42484,F7V,3.8261795773,0.481,False,True,True,True,True,F,V
2003,25853,Gamma Mensae,HIP 25918,829,221,0.8912200000000001,7.22652,-29.96364,K4III,2.7347347433599998,1.13,False,True,True,True,True,K,I
2004,86840,Gamma Ophiuchi,HIP 87108,203,434,-1.53235,-28.97996,1.37235,A0V,1.43405432996,0.043,False,True,True,True,True,A,V
2005,105520,Gamma Pavonis,HIP 105858,51,19,3.01087,-2.3854900000000003,-8.37792,F6V,4.387148690919999,0.494,False,True,True,True,True,F,V
2006,88362,Gamma Sagittarii,HIP 88635,140,373,0.6438699999999999,-25.39857,-14.92014,K0III,0.633559189908,0.981,False,True,True,True,True,K,I
2007,77837,Gamma Serpentis,HIP 78072,357,378,-5.49696,-9.1893,3.00275,F6V,3.6192814911199997,0.478,False,True,True,True,True,F,V
2008,114635,Gamma Tucanae,HIP 114996,80,209,11.395760000000001,-2.1413900000000003,-18.72737,F1III,2.2752792642900004,0.41,False,True,True,True,True,F,I
2009,118839,Gamma Virginis B,HD 110380,779,552,-11.63128,-2.13901,-0.29921,F0 V,3.15505434488,None,False,True,True,True,True,F,V
2012,118814,Gl 461 A,Gl 461  A,756,525,-15.80919,-1.41275,0.16182,M0 V,9.09670274727,1.47,False,True,True,True,True,M,V
2013,62318,Gmb 1930,HIP 62512,470,488,-11.69461,-2.52075,20.990660000000002,F5V,3.914477132,0.467,False,True,True,True,True,F,V
2015,74378,Gmb 2214,HIP 74605,414,498,-6.43893,-7.31854,23.3576,F9IV,3.1335351484099996,0.55,True,True,True,True,True,F,V
2016,101682,Gmb 3263,HIP 102011,350,563,10.52346,-12.50831,28.897640000000003,F6IV,3.41427483764,0.443,False,True,True,True,True,F,V
2017,108817,Gmb 3689,HIP 109162,343,597,16.5099,-8.89847,25.00826,G8V,5.32507120042,0.788,False,True,True,True,True,G,V
2018,21779,Gmb 864,HIP 21832,532,70,7.046889999999999,19.78949,18.994020000000003,G2V,5.0294885878199995,0.633,False,True,True,True,True,G,V
2019,26440,Gmb 990,HIP 26505,532,25,1.21466,12.734869999999999,16.05122,K2V,6.178536398119999,0.834,False,True,True,True,True,K,V
2020,21703,H 3683,HIP 21756,805,183,5.44313,15.015070000000001,-26.52218,G5V,4.07601261166,0.677,True,True,True,True,True,G,V
2022,19809,H 698A,HIP 19859,549,177,9.27626,18.91037,2.2833799999999997,G0IV...,4.68970999317,0.57,False,True,True,True,True,G,V
2023,19805,H 698B,HIP 19855,548,179,9.15221,18.647129999999997,2.25654,G5IV,5.33986347139,0.68,False,True,True,True,True,G,V
2024,56114,H 96,HIP 56280,768,404,-23.13094,2.81209,-13.0554,F8V,2.79667920033,0.54,False,True,True,True,True,F,V
2026,13857,HD 18450,HIP 13891,477,126,18.12552,17.94828,12.87054,K2V,5.93034022175,0.871,True,True,True,True,True,K,V
2027,103489,HD 199933,HIP 103820,115,255,13.317720000000001,-13.052710000000001,-24.11993,K5V,6.93936921856,1.046,True,True,True,True,True,K,V
2028,105335,HD 203413,HIP 105675,98,249,10.261330000000001,-8.29065,-21.69049,K3V,6.65692990405,1.063,True,True,True,True,True,K,V
2030,108072,HD 208573,HIP 108416,174,221,23.41744,-13.818660000000001,-15.14409,K2V,6.58455362776,1.035,False,True,True,True,True,K,V
2031,15500,HD 20916,HIP 15539,833,163,13.328420000000001,15.912,-26.597490000000004,K0V,5.799390996540001,0.785,True,True,True,True,True,K,V
2032,110467,HD 212580,HIP 110812,80,216,14.55306,-6.24937,-30.45693,K2IV/V,6.11170242314,0.867,True,True,True,True,True,K,V
2033,113342,HD 217487,HIP 113701,99,195,18.40367,-4.78495,-23.87857,K1V,5.74671946544,0.827,False,True,True,True,True,K,V
2035,18298,HD 25120,HIP 18343,830,184,7.45268,12.31862,-31.280920000000002,K2V,6.10498306014,0.846,False,True,True,True,True,K,V
2036,22068,HD 30440,HIP 22121,766,168,6.81975,20.27903,-20.586879999999997,K3V,6.526860414140001,0.955,False,True,True,True,True,K,V
2037,668,HD 361,HIP 669,221,154,26.70216,0.9642799999999999,-7.07182,G2/G3V,4.832342812619999,0.624,False,True,True,True,True,G,V
2040,30506,HD 45364,HIP 30579,707,204,-3.10239,27.614279999999997,-17.01579,K0V,5.514984442159999,0.719,True,True,True,True,True,K,V
2043,36955,HD 60272,HIP 37061,544,579,-6.0210099999999995,13.37105,23.06261,G9V,5.786812047430001,0.797,True,True,True,True,True,G,V
